## DiploLocus-likelihood. u01 = 1.25e-08, u10 = 1.25e-08, Ne = 5000.0
## Analyze 51 pairs of sel. coef.
## VCF: Ex2_UK_v54.1_all_chr2_135e6-137e6.vcf
## meta info: Ex2_v54_UK_1240K_noFam_strictPASS_from4500.info
## generation time 28.1 units,## Computing likelihoods for 450 loci at 94 time points: 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 129
##    Max sample sizes at each time: 2, 1, 2, 1, 1, 3, 6, 2, 1, 5, 4, 2, 3, 4, 3, 3, 6, 1, 2, 2, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 3, 2, 4, 5, 1, 3, 5, 4, 1, 8, 3, 4, 2, 2, 5, 5, 4, 1, 3, 9, 5, 28, 51, 18, 21, 6, 9, 7, 14, 6, 3, 5, 4, 7, 1, 4, 1, 4, 30, 3, 9, 7, 1, 2, 1, 3, 3, 42, 1, 1
## Assume constant selection pressure throughout the duration considered
(-0.25, -0.5)	(-0.1703230172644903, -0.3406460345289806)	(-0.11603972084031948, -0.23207944168063896)	(-0.07905694150420947, -0.15811388300841894)	(-0.053860867250797105, -0.10772173450159421)	(-0.03669498169055174, -0.07338996338110348)	(-0.024999999999999998, -0.049999999999999996)	(-0.017032301726449036, -0.03406460345289807)	(-0.011603972084031947, -0.023207944168063894)	(-0.007905694150420948, -0.015811388300841896)	(-0.005386086725079711, -0.010772173450159421)	(-0.003669498169055176, -0.007338996338110352)	(-0.0024999999999999996, -0.004999999999999999)	(-0.0017032301726449036, -0.003406460345289807)	(-0.0011603972084031954, -0.0023207944168063908)	(-0.0007905694150420947, -0.0015811388300841895)	(-0.0005386086725079711, -0.0010772173450159421)	(-0.0003669498169055176, -0.0007338996338110352)	(-0.00024999999999999995, -0.0004999999999999999)	(-0.00017032301726449035, -0.0003406460345289807)	(-0.00011603972084031954, -0.00023207944168063908)	(-7.905694150420947e-05, -0.00015811388300841894)	(-5.3860867250797105e-05, -0.00010772173450159421)	(-3.669498169055176e-05, -7.338996338110351e-05)	(-2.5e-05, -5e-05)	(0.0, 0.0)	(2.5e-05, 5e-05)	(3.669498169055176e-05, 7.338996338110351e-05)	(5.3860867250797105e-05, 0.00010772173450159421)	(7.905694150420947e-05, 0.00015811388300841894)	(0.00011603972084031942, 0.00023207944168063884)	(0.0001703230172644902, 0.0003406460345289804)	(0.00024999999999999995, 0.0004999999999999999)	(0.00036694981690551723, 0.0007338996338110345)	(0.0005386086725079705, 0.001077217345015941)	(0.0007905694150420947, 0.0015811388300841895)	(0.001160397208403194, 0.002320794416806388)	(0.0017032301726449019, 0.0034064603452898037)	(0.0024999999999999996, 0.004999999999999999)	(0.003669498169055172, 0.007338996338110344)	(0.005386086725079705, 0.01077217345015941)	(0.007905694150420948, 0.015811388300841896)	(0.011603972084031942, 0.023207944168063883)	(0.01703230172644902, 0.03406460345289804)	(0.024999999999999998, 0.049999999999999996)	(0.03669498169055172, 0.07338996338110344)	(0.05386086725079705, 0.1077217345015941)	(0.07905694150420947, 0.15811388300841894)	(0.11603972084031942, 0.23207944168063885)	(0.17032301726449017, 0.34064603452898035)	(0.25, 0.5)	ID
-117.22656808877937	-101.23993813829918	-86.739625351904	-70.83128510735054	-56.60222492147421	-47.98660009947693	-44.087393840713105	-42.6927729399054	-42.375412508750536	-42.451964988954614	-42.63645536682023	-42.8218253774464	-42.9751466915704	-43.09191517581338	-43.177104735933234	-43.23773403252257	-43.28023429582529	-43.30974092782782	-43.33009871261265	-43.34408646928152	-43.353670975628766	-43.360226213222994	-43.36470402069294	-43.36776017864672	-43.36984484976636	-43.37430807407117	-43.37878067943094	-43.380876180364965	-43.383955670443356	-43.38848374543723	-43.39514728106027	-43.40496510811992	-43.41945553755035	-43.440896291123536	-43.47273607687157	-43.520262820029075	-43.59172065449288	-43.700236414142736	-43.867244919931856	-44.128736602859114	-44.546834731032035	-45.23124687917061	-46.37799685927504	-48.33452415806813	-51.69211677089279	-57.367419279690104	-66.54007633860613	-80.09989401271794	-97.2658930402775	-115.02726996836515	-131.2374735393682	2_135281133_rs7590091
-418.280045616426	-349.57625976683784	-267.16049795960186	-184.16727664214184	-132.4912655655457	-106.066586719447	-94.65941638063924	-90.66819255361821	-89.8574145892511	-90.21373332025662	-90.87875089978697	-91.5263991274043	-92.05715639155385	-92.45998238328305	-92.75344052188056	-92.96215658673889	-93.10841727047868	-93.20994539991723	-93.27998774814581	-93.32811134173258	-93.36108507319709	-93.38363680125745	-93.39904147509382	-93.40955528603311	-93.41672695367429	-93.4320812244817	-93.44746767185332	-93.45467648523258	-93.4652703242244	-93.48084741320763	-93.50377059813648	-93.53754460774853	-93.58739234176697	-93.66114920745169	-93.77067988058928	-93.93418086503603	-94.18003698247459	-94.55349678912107	-95.12861551414152	-96.03026197652609	-97.47555867539708	-99.85256261013286	-103.86749503674639	-110.80472652190454	-122.91871499077833	-143.78928322024922	-177.9651316521432	-229.13682346479644	-298.43964991362867	-380.5394362473136	-456.27220372078034	2_135283524_rs12612203
-350.18487621238296	-261.5508024191	-182.8190119174425	-132.2729928437982	-104.42183678433108	-91.81748510925131	-87.99329653366175	-88.39431661329144	-90.3438565996174	-92.53621797916533	-94.45561981841213	-95.96784746901086	-97.0950236278139	-97.90850493938042	-98.48402924385785	-98.88606827583246	-99.16460253698045	-99.35651858219283	-99.4882701611189	-99.57849639587728	-99.64018275438181	-99.68230945561675	-99.7110566001059	-99.7306634158628	-99.74403141773476	-99.77263505597037	-99.80127586422819	-99.81468677645962	-99.83438603977037	-99.86333235641558	-99.90588816076966	-99.96849899260533	-100.06071693867746	-100.19675950123411	-100.39792005900442	-100.69637040868761	-101.14131452159666	-101.809261883322	-102.82180168956117	-104.3775538160553	-106.8118121443633	-110.71162889743269	-117.1429487479071	-128.09948127067506	-147.35128848685312	-181.81467342642338	-242.77507012377666	-343.5809542408758	-448.2121709689331	-530.6675408705224	-608.8480457679211	2_135285279_rs512375
-410.0450705148018	-344.3917872334444	-254.29155737538278	-179.69568505267853	-131.48369702235752	-105.2525737367555	-92.81068844257669	-87.56491296038702	-85.6500996611321	-85.14183744419074	-85.16703462487386	-85.35573431329084	-85.56330887463557	-85.74114360723642	-85.87910702729042	-85.9808674001212	-86.05378974280114	-86.10513553728343	-86.14088835141092	-86.16560409283578	-86.18260860586658	-86.19427059831169	-86.20225152694044	-86.20770543943655	-86.21142883620568	-86.21940912202083	-86.2274178749092	-86.2311741350517	-86.23669884952687	-86.24483231633668	-86.25682294205856	-86.2745354727578	-86.30077658614525	-86.33981568732862	-86.39824144632658	-86.48641652388176	-86.62103519696461	-86.82977705368798	-87.16004074391873	-87.6957421152601	-88.59011367862543	-90.12984436070877	-92.85805013120664	-97.7966659142377	-106.79564396628291	-122.90643927589825	-150.29281608564693	-192.8322069726732	-251.74425248923322	-321.36293364673423	-386.3802998934122	2_135285638_rs6744633
-405.9392653378701	-323.15633380769367	-241.36046466143932	-172.6557530719894	-126.77054367395885	-101.68184930079728	-90.00393419667712	-85.39400014184018	-84.01971627746633	-83.94856948597995	-84.30962269223369	-84.74667255730297	-85.13308140769095	-85.43739969148535	-85.66374436905228	-85.82675984714454	-85.94190336688354	-86.02224246447759	-86.07785467193402	-86.11615004244351	-86.14242931192172	-86.1604208426398	-86.17271901627046	-86.18111654695589	-86.18684648172699	-86.19911900277424	-86.21142397321118	-86.21719136867938	-86.22566960597543	-86.23814165665934	-86.25650779381496	-86.2835941269229	-86.32362825646955	-86.38298647494749	-86.47139596119644	-86.60392592190796	-86.8043961757348	-87.11141998495647	-87.58948783211162	-88.34991192616856	-89.59128693981229	-91.67844387891071	-95.295115331939	-101.72642445957231	-113.32358707181982	-134.06079854678967	-169.60673373336655	-225.79223603544233	-306.40890145418774	-411.604066402224	-508.26254322826304	2_135285678_rs515983
-190.26596506591744	-155.20952031171495	-116.60237045789519	-85.45476873813752	-65.8558825796926	-55.47617094774616	-50.84551481593238	-49.19284882088165	-48.858860258787864	-49.01717544915307	-49.30640683566702	-49.58751101720691	-49.817807732441004	-49.9925944937063	-50.11993326778237	-50.210505195679026	-50.27397740098265	-50.31803853695728	-50.348436145238836	-50.36932157017032	-50.38363217144083	-50.39341969260865	-50.40010540240334	-50.40466846713951	-50.407781026292675	-50.4144449178287	-50.421122800835214	-50.42425151222519	-50.42884937589318	-50.43561005767912	-50.44555910094474	-50.4602176902789	-50.48185282929914	-50.51386563152759	-50.561406522676194	-50.6323752865611	-50.73909645149522	-50.90122023767849	-51.15091442032362	-51.54243392347159	-52.17014084424033	-53.20269527417101	-54.946921449565636	-57.96040299311432	-63.22315997499796	-72.3146674740034	-87.3584991594673	-110.23462514615032	-141.33792672524572	-179.63706907413018	-218.02315160460682	2_135286448_rs4953921
-73.73662728005358	-60.685262064682334	-48.64433426167367	-35.38346624876728	-26.323598764662634	-21.719071652454435	-19.96624953521497	-19.623577840801264	-19.833331813396057	-20.188280581072	-20.527936616837533	-20.803953172532324	-21.01232378370425	-21.163569042834858	-21.2708676970869	-21.345927211030315	-21.397967486205257	-21.43383924754398	-21.458471392815245	-21.475342462341363	-21.486878013675963	-21.494756301265266	-21.500132625296825	-21.503799605477816	-21.506299807841817	-21.51164962380978	-21.51700653727896	-21.519514933243315	-21.523199565996574	-21.528613921320996	-21.536574144748492	-21.54828622103826	-21.565537599930394	-21.590989087047767	-21.628626021188907	-21.684469033814864	-21.767720313142263	-21.892663025499147	-22.08190008833448	-22.372023545354967	-22.82371866043424	-23.539784783400336	-24.696260631186114	-26.59115468706785	-29.702957011436734	-34.7060155217615	-42.280140895261134	-52.3771572209761	-63.50992418165141	-75.28133772319748	-87.30768051894731	2_135288375_rs626501
-588.4163982850346	-466.52415534844715	-346.3756356550106	-247.5745505830215	-181.21861076702794	-143.9600861121733	-125.61209164866224	-117.43629758332489	-114.14263852352032	-113.01470301362464	-112.775966865825	-112.8611994218893	-113.03457559644679	-113.20621154675554	-113.34796573837161	-113.45605184510914	-113.5350284455237	-113.59131095048892	-113.63080469458575	-113.65824458038402	-113.67718654956552	-113.69020637441398	-113.69912996280873	-113.70523426366236	-113.7094045538782	-113.71835045006456	-113.72733885091858	-113.7315582099926	-113.73776822647947	-113.74691957222262	-113.76043008503615	-113.78042920768743	-113.81014665368296	-113.85454721576018	-113.92140096917721	-114.02315184297342	-114.18029996316272	-114.42773802183488	-114.82698391756983	-115.49036429827707	-116.62958084054684	-118.653735775052	-122.36495089701134	-129.33260662184153	-142.53278511621662	-167.13317585579168	-210.427376160488	-278.8990870876774	-375.3394174829686	-501.53355232529896	-636.3225272667152	2_135288913_rs4954152
-289.0590621139845	-199.45262619643114	-138.53773711359983	-101.87267790059356	-82.50653136215786	-74.45871906162118	-72.7507884173317	-73.967746729775	-76.1321973200658	-78.29985096857482	-80.11991291932529	-81.52542621321967	-82.56159749735684	-83.30453609478616	-83.82802278475603	-84.1927593143352	-84.44502011023604	-84.61863697635941	-84.73773605197272	-84.81925614566485	-84.87497111092513	-84.91301099497007	-84.93896521033348	-84.9566652275734	-84.96873228692434	-84.994549896454	-85.02039780253385	-85.03249983727017	-85.05027520668241	-85.07639176332772	-85.11478140081968	-85.1712498859146	-85.25439338365832	-85.37698995304841	-85.55814182864	-85.82663578839932	-86.22634318703727	-86.82516109014233	-87.73034372302935	-89.11581745191087	-91.27276095550772	-94.70656490089786	-100.32722996383923	-109.8237412971536	-126.36454063082478	-155.68901280044	-206.8403145239157	-287.15165345669186	-364.45083791472655	-427.83333093853213	-487.02881607113375	2_135295180_rs621341
-307.1380501977854	-223.7223357246124	-156.36003429749493	-113.19498107697446	-88.88242082567481	-77.35560054304752	-73.28962861833521	-72.93157876251131	-74.04583161584264	-75.51031732304821	-76.85720233855169	-77.94302197197538	-78.76258910726094	-79.35849521684682	-79.78205239326404	-80.0788177639315	-80.28482055290824	-80.4269452230886	-80.52459950616327	-80.59151431865902	-80.63728107991649	-80.66854437660032	-80.6898822408726	-80.70443739913236	-80.71436199506411	-80.73560000949351	-80.75686870508076	-80.76682872040215	-80.78146018741124	-80.80296245384304	-80.83457994397685	-80.88110979065698	-80.94966861513592	-81.0508647880953	-81.20062010542246	-81.42306205309939	-81.75524186190727	-82.2550848097293	-83.01528647213563	-84.18855270679495	-86.03516791155454	-89.01548318387478	-93.97320281907271	-102.49669512497195	-117.59118947702929	-144.71333275112195	-192.53293818394647	-270.85894911473457	-380.68547643390303	-453.1934577191636	-519.6038952807994	2_135298713_rs613828
-253.40617845683283	-197.27708255313274	-144.36011425825006	-106.00142606680468	-82.72519143752439	-70.47590395326114	-64.97323716664506	-63.046826935045104	-62.7508522618576	-63.06905946262211	-63.539256086229585	-63.98010762563259	-64.33706890536935	-64.60669980135411	-64.80270553166172	-64.94196494993557	-65.03949965974184	-65.1071837998809	-65.1538696439801	-65.18594243022699	-65.20791688687794	-65.22294524755408	-65.23321056544765	-65.24021659904237	-65.24499548846227	-65.25522675799706	-65.26547926479769	-65.27028267125075	-65.27734152518026	-65.28772064098025	-65.30299417155733	-65.32549682955802	-65.35870758559422	-65.40784508565336	-65.48081103948115	-65.58972451982069	-65.75349619399242	-66.00230009237085	-66.38562607855303	-66.98728075307463	-67.95412910259833	-69.55213418413558	-72.27552774513471	-77.05227587288208	-85.59350091255766	-100.85610627456077	-127.31438328123302	-170.2918488056336	-233.6458601774283	-315.1719303411395	-394.1715586642785	2_135298862_rs614356
-439.2875654243378	-370.39887269051815	-271.48229336735875	-189.5531440836828	-138.0200790727134	-110.87331897642302	-98.4999231058283	-93.64565955423393	-92.1696272092901	-92.0451543371822	-92.37294715542232	-92.78743827339176	-93.15812184523864	-93.45143757429975	-93.67011387820388	-93.82781301915854	-93.93928816601085	-94.01710532800574	-94.0709884560046	-94.10810064115049	-94.13357137626329	-94.15101091506529	-94.16293248640709	-94.17107319166267	-94.17662803723768	-94.18852595908832	-94.20045589760852	-94.20604770433364	-94.21426803995942	-94.22636116966868	-94.24417031946993	-94.27043735595315	-94.30926511395246	-94.36684430171569	-94.45262424428374	-94.5812540376202	-94.77590875428285	-95.07418955911926	-95.53894363131667	-96.27868159894913	-97.48689555033016	-99.51834226445848	-103.03509495407066	-109.27206997773715	-120.45768782921618	-140.2580691663903	-173.59755597816908	-224.95217854858168	-297.1609374610379	-390.0576086443457	-474.55944047273687	2_135300482_rs2924943
-195.39601415975986	-169.24648521100698	-141.99717931105306	-112.95386593745802	-89.16029960508175	-75.748755543515	-69.9143675331013	-67.92344632202285	-67.55403856868762	-67.76103034949138	-68.11059057976598	-68.44323259210064	-68.71280260226723	-68.91606493751202	-69.06353577844551	-69.16814266187163	-69.24131846733827	-69.29205434022346	-69.32702834978258	-69.35104488087549	-69.36749476249025	-69.37874256176318	-69.38642444237658	-69.39166678945764	-69.39524241571979	-69.40289694381616	-69.41056648587325	-69.41415944477085	-69.41943913387725	-69.42720146541836	-69.43862259083575	-69.45544589172813	-69.48026692757107	-69.5169741775606	-69.57144414568324	-69.65266454593126	-69.77460173247218	-69.95940377439906	-70.24306681027707	-70.68572997974543	-71.3907113274387	-72.53977833642686	-74.45695638301726	-77.71603079561396	-83.29250931519657	-92.687708662572	-107.77023112683526	-129.93040044064756	-158.4873898226898	-188.5234241277017	-213.8275151861957	2_135338640_rs6730778
-220.34422835702821	-177.67157300379154	-133.59513487830378	-98.10371154223289	-74.89968143306872	-62.25164681832334	-56.49245887317676	-54.43493553361793	-54.06520004127622	-54.335587865851885	-54.772476257956626	-55.18971432337893	-55.52998932899379	-55.787924339355285	-55.975795037004396	-56.10943037556064	-56.20309418148253	-56.268122477242635	-56.312990144314774	-56.34382011084588	-56.364945924383605	-56.37939521628878	-56.38926560262427	-56.396002378735794	-56.40059773512034	-56.410436426707584	-56.42029602113839	-56.42491550848775	-56.4317042731763	-56.441686665456395	-56.456377266625424	-56.478022964150675	-56.50997298185222	-56.557253703151346	-56.62748066050128	-56.73234415064759	-56.890106191134315	-57.12994568422851	-57.499794869803594	-58.08095366931194	-59.016105704458454	-60.56394922620529	-63.20564214757722	-67.84531502027166	-76.15079692988309	-90.9895278046311	-116.54104077178629	-156.90935259860015	-212.58257767565496	-281.1061304778557	-352.45953687619993	2_135341120_rs842362
-379.25615736477675	-302.48419110864916	-227.0514772395032	-167.3091202785487	-128.7906913598017	-108.89340118173315	-100.99963564484594	-99.24584897062819	-100.02767507396288	-101.55443321120362	-103.0747667745819	-104.3379196546741	-105.30510558708026	-106.01378906186945	-106.5197663222786	-106.87525022434312	-107.12244014852791	-107.29317148262022	-107.41056790087568	-107.49104985923528	-107.54611402025634	-107.58373669585814	-107.60941881185155	-107.62693908235639	-107.63888629501805	-107.66445481214822	-107.69006329616703	-107.70205664798684	-107.71967632227809	-107.74557259716107	-107.78365666374945	-107.8397148598732	-107.9223383943086	-108.04434866292665	-108.22502007186277	-108.49362447492295	-108.89524093109081	-109.50059132921302	-110.42329148022178	-111.85120875854214	-114.10533950369545	-117.75310394817157	-123.8285047791508	-134.2521396453962	-152.5706529934607	-184.9665614619193	-240.5438444474187	-327.90178754106955	-448.2948065051662	-594.3348915979536	-740.9333422538602	2_135341200_rs859767
-412.94966290268854	-331.8279275766367	-251.85499390116087	-186.56529123196256	-142.52020565129266	-118.67722755996516	-108.38186995965329	-105.21055130626281	-105.13784541177402	-106.1331409373672	-107.31394060360452	-108.35580309190243	-109.17672436699435	-109.78779372809137	-110.22819426506867	-110.53942588853613	-110.75666236811495	-110.90707672243785	-111.01067296420621	-111.08177223215063	-111.13045296202144	-111.16373079171557	-111.18645471614737	-111.20196048363995	-111.21253564403133	-111.2351722885994	-111.25785042681663	-111.26847348891133	-111.28408245747853	-111.30702872180753	-111.34078556792689	-111.39049830572033	-111.46382095953078	-111.57220730472125	-111.73294145592428	-111.97241048367209	-112.33153705901842	-112.87510733727262	-113.70837120155193	-115.0076344673271	-117.07837866939894	-120.4680958870998	-126.1867586755347	-136.12822551120445	-153.81095316781025	-185.385529120922	-239.9422617645557	-326.4398755373314	-448.09953807557264	-601.5448208103011	-759.155611897782	2_135342452_rs842349
-71.55857891635199	-59.419372091312255	-48.15500015481429	-36.92383380051275	-28.513980992364644	-24.2607433906903	-22.72869696927866	-22.481708513388153	-22.705387091695655	-23.0372098418931	-23.343552262594347	-23.588123167834247	-23.770866529570522	-23.902667435619943	-23.995789581675268	-24.060757493520136	-24.10572084827124	-24.136677461405554	-24.15791742975008	-24.17245722369989	-24.182395110970173	-24.189180565987453	-24.193810329401433	-24.19696774494013	-24.19912034917256	-24.20372593089986	-24.208336996075115	-24.210495930589513	-24.213666984305238	-24.21832613027149	-24.225174888034832	-24.235249156733826	-24.250082774620676	-24.271955763066064	-24.304276156326523	-24.352177591888914	-24.423474968795315	-24.530231500339685	-24.69139736181106	-24.93736181185002	-25.317935322909687	-25.9163453990549	-26.873058312045597	-28.42302812717197	-30.943046132847876	-34.982026095123544	-41.188693693021534	-49.730186881201135	-59.50083444824314	-69.57327934111785	-80.70264006739411	2_135356057_rs954057
-113.47087606414091	-97.66448784708491	-84.41243029355715	-69.67645685093976	-56.35241985493496	-48.54486172137365	-45.14667405921407	-44.040286471483576	-43.89703655119091	-44.084347756618996	-44.34150293099918	-44.57532123821366	-44.76122211790821	-44.900004697233236	-45.000112150040856	-45.0708688922333	-45.12025253309106	-45.15444125437515	-45.177985456468036	-45.19414249990988	-45.205204186876266	-45.21276547452375	-45.21792853771192	-45.221451481599196	-45.223854136250885	-45.22899701169615	-45.23414914239236	-45.236562481625704	-45.24010844474225	-45.2453211013377	-45.25298923465485	-45.26428111323288	-45.28093408758591	-45.3055467317007	-45.34203730098813	-45.396379934811904	-45.47781962988608	-45.600938752762815	-45.78927966081213	-46.08186347192152	-46.54511884577839	-47.294710818838695	-48.53432723368692	-50.618831558050196	-54.135417844741546	-59.93567042461751	-68.92274293307686	-81.51756475350044	-97.3513480133078	-115.6617884319485	-134.06679466678864	2_135358298_rs16830847
-239.7129737091014	-194.64334359221343	-148.29673031103178	-110.33898251344598	-83.7379127499987	-67.13086651589151	-57.49952351817269	-52.115752842774604	-49.12138136487622	-47.427264209856816	-46.44134480517412	-45.849397964980206	-45.48345901614182	-45.25154627660034	-45.10163203612384	-45.00325112964228	-44.93796763254719	-44.89429925647521	-44.86492367408518	-44.84508451688259	-44.83164910246459	-44.82253318394868	-44.81633999661219	-44.81212871053985	-44.80926334660063	-44.803148343920554	-44.79704723514764	-44.79419791081447	-44.79002118101725	-44.78390244287883	-44.774946920113116	-44.761857067005856	-44.742762395097955	-44.7149907391767	-44.67477783217406	-44.61693851951433	-44.53459377530075	-44.419219830716045	-44.26168217426533	-44.05579550333988	-43.807821078234376	-43.55906498067387	-43.435406136255814	-43.746076098070226	-45.152520137286494	-48.8808134044105	-56.83373113586541	-71.37331493791704	-94.2052689258947	-123.79034448339412	-156.17567817258774	2_135362839_rs10203582
-463.09161767154103	-378.5452066303321	-290.1709061168753	-219.20753693077793	-166.3866291301277	-131.27916582319574	-110.1164654649095	-97.95448860360263	-91.01991094825932	-87.00453379253726	-84.61875554471139	-83.16092425002121	-82.24681598146093	-81.66110013365163	-81.27935043501708	-81.02732031472034	-80.8593594396306	-80.746669598257	-80.6707034590275	-80.619323828714	-80.5844936461706	-80.56084506519115	-80.54477105235682	-80.53383739884633	-80.52639648477576	-80.51051228290949	-80.49465807341836	-80.48725178358205	-80.47639272570788	-80.46047942423056	-80.4371770850508	-80.40309285635293	-80.35332032792398	-80.2808165524524	-80.1755859977834	-80.02369497307261	-79.80628306736406	-79.49910106999755	-79.07396697190057	-78.50549947525684	-77.7908378472352	-76.99929359392428	-76.3870969953136	-76.64239732676968	-79.34972089311766	-87.67413132914605	-106.7710123964426	-142.3640123827233	-195.37854249002493	-257.34999355255354	-318.10151206868846	2_135362981_rs6750788
